"ibge_code","id_federative_unit","name","id"
4207858,SC,Irati,"01a02d5b-3bb8-7e3d-b948-fd3784a19e08"
4207908,SC,Irineópolis,"01a02d5b-3bb8-7e3d-b949-ef85769c86bc"
4208005,SC,Itá,"01a02d5b-3bb8-7e3d-b94a-de22fd4a0c0a"
4208104,SC,Itaiópolis,"01a02d5b-3bb9-7e3c-a0a9-30a89b1545fc"
4208203,SC,Itajaí,"01a02d5b-3bb9-7e3c-a0aa-160d0be9b707"
4208302,SC,Itapema,"01a02d5b-3bb9-7e3c-a0ab-4e9dfa5dc915"
4208401,SC,Itapiranga,"01a02d5b-3bb9-7e3c-a0ac-9470129c6e4a"
4208450,SC,Itapoá,"01a02d5b-3bba-7e4e-a395-4d4fefefeec4"
4208500,SC,Ituporanga,"01a02d5b-3bba-7e4e-a396-4192d97cb3a6"
4208609,SC,Jaborá,"01a02d5b-3bba-7e4e-a397-85f0cd493972"
4208708,SC,Jacinto Machado,"01a02d5b-3fda-7b4b-94f9-f780dda2f4f4"
4208807,SC,Jaguaruna,"01a02d5b-3fdd-77aa-8073-162fe43ee673"
4208906,SC,Jaraguá do Sul,"01a02d5b-3fde-70a9-a2a6-0a7fbdd32729"
4208955,SC,Jardinópolis,"01a02d5b-3fde-70a9-a2a7-34f9a7b816c1"
4209003,SC,Joaçaba,"01a02d5b-3fde-79af-a2a8-f74d0ef5bf51"
4209102,SC,Joinville,"01a02d5b-3fde-79af-a2a9-c488c24d8e6d"
4209151,SC,José Boiteux,"01a02d5b-3fdf-724b-a0e9-8112b4321e45"
4209177,SC,Jupiá,"01a02d5b-3fdf-724b-a0ea-7d876b2fab5a"
4209201,SC,Lacerdópolis,"01a02d5b-3fdf-7ae4-a0eb-17d503993384"
4209300,SC,Lages,"01a02d5b-3fdf-7ae4-a0ec-e48a1225e988"
4209409,SC,Laguna,"01a02d5b-3fdf-7ae4-a0ed-801d9bcb4a86"
4209458,SC,Lajeado Grande,"01a02d5b-3fdf-7ae4-a0ee-4e88135ba81f"
4209508,SC,Laurentino,"01a02d5b-3fe0-7b1c-ab68-87c3d07bded9"
4209607,SC,Lauro Müller,"01a02d5b-3fe0-7b1c-ab69-b40d4ba0df30"
4209706,SC,Lebon Régis,"01a02d5b-3fe0-7b1c-ab6a-e1198f1590f3"
4209805,SC,Leoberto Leal,"01a02d5b-3fe0-7b1c-ab6b-dded79ee4d22"
4209854,SC,Lindóia do Sul,"01a02d5b-3fe1-7b21-b3bb-302c0911be1d"
4209904,SC,Lontras,"01a02d5b-3fe1-7b21-b3bc-1e8c4e8ebb18"
4210001,SC,Luiz Alves,"01a02d5b-3fe1-7b21-b3bd-a5b1cad2de40"
4210035,SC,Luzerna,"01a02d5b-3fe1-7b21-b3be-59343535c988"
4210050,SC,Macieira,"01a02d5b-3fe2-7b21-a62e-f889403bae43"
4210100,SC,Mafra,"01a02d5b-3fe2-7b21-a62f-6a15898a7b4b"
4210209,SC,Major Gercino,"01a02d5b-3fe2-7b21-a630-1f083daa3142"
4210308,SC,Major Vieira,"01a02d5b-3fe2-7b21-a631-1452c4f1ebd1"
4210407,SC,Maracajá,"01a02d5b-3fe3-7b1b-ab7e-076775357806"
4210506,SC,Maravilha,"01a02d5b-3fe3-7b1b-ab7f-943dfc7f305f"
4210555,SC,Marema,"01a02d5b-3fe3-7b1b-ab80-810a7e6308e4"
4210605,SC,Massaranduba,"01a02d5b-3fe3-7b1b-ab81-8f249bf37e1b"
4210704,SC,Matos Costa,"01a02d5b-3fe3-7b1b-ab82-c45d5c257b49"
4210803,SC,Meleiro,"01a02d5b-3fe4-7b0a-9176-381b0ab6eef3"
4210852,SC,Mirim Doce,"01a02d5b-3fe4-7b0a-9177-56f2a055e26c"
4210902,SC,Modelo,"01a02d5b-3fe4-7b0a-9178-93f364b3d528"
4211009,SC,Mondaí,"01a02d5b-3fe4-7b0a-9179-5317c01a346c"
4211058,SC,Monte Carlo,"01a02d5b-3fe4-7b0a-917a-1fc653235adf"
4211108,SC,Monte Castelo,"01a02d5b-3fe5-7b1b-a8ac-05cad7198687"
4211207,SC,Morro da Fumaça,"01a02d5b-3fe5-7b1b-a8ad-c1d0e2c0b926"
4211256,SC,Morro Grande,"01a02d5b-3fe5-7b1b-a8ae-637ecfb87133"
4211306,SC,Navegantes,"01a02d5b-3fe5-7b1b-a8af-18287798c756"
4211405,SC,Nova Erechim,"01a02d5b-3fe6-7b1d-9b4f-e8ec88a0b4f6"
4211454,SC,Nova Itaberaba,"01a02d5b-3fe6-7b1d-9b50-f6fb91d5330f"
4211504,SC,Nova Trento,"01a02d5b-3fe6-7b1d-9b51-7338822ab2e3"
4211603,SC,Nova Veneza,"01a02d5b-3fe6-7b1d-9b52-074dbd73c1b9"
4211652,SC,Novo Horizonte,"01a02d5b-3fe6-7b1d-9b53-4940c393e58c"
4211702,SC,Orleans,"01a02d5b-3fe7-7b1d-96a5-b21eaa71d284"
4211751,SC,Otacílio Costa,"01a02d5b-3fe7-7b1d-96a6-e89146d2f52f"
4211801,SC,Ouro,"01a02d5b-3fe7-7b1d-96a7-d49dc096121a"
4211850,SC,Ouro Verde,"01a02d5b-3fe7-7b1d-96a8-54ac5773257e"
4211876,SC,Paial,"01a02d5b-3fe8-7b1f-82d2-7380f7605898"
4211892,SC,Painel,"01a02d5b-3fe8-7b1f-82d3-5b5e5d1dc0f3"
4211900,SC,Palhoça,"01a02d5b-3fe8-7b1f-82d4-29dc920f2784"
4212007,SC,Palma Sola,"01a02d5b-3fe8-7b1f-82d5-317aa3f8cea8"
4212056,SC,Palmeira,"01a02d5b-3fe9-7b1d-894c-9250dcb5bbe3"
4212106,SC,Palmitos,"01a02d5b-3fe9-7b1d-894d-01836ebb8c53"
4212205,SC,Papanduva,"01a02d5b-3fe9-7b1d-894e-c63691748462"
4212239,SC,Paraíso,"01a02d5b-3fe9-7b1d-894f-0dfdf22597f5"
4212254,SC,Passo de Torres,"01a02d5b-3fea-7b2b-9226-f08596981e98"
4212270,SC,Passos Maia,"01a02d5b-3fea-7b2b-9227-022f0a1cd6f9"
4212304,SC,Paulo Lopes,"01a02d5b-3fea-7b2b-9228-b5b6cd7fa86b"
4212403,SC,Pedras Grandes,"01a02d5b-3fea-7b2b-9229-0acf9f2c4974"
4212502,SC,Penha,"01a02d5b-3feb-7b4f-9988-295bcf954b9e"
4212601,SC,Peritiba,"01a02d5b-3feb-7b4f-9989-79774fe839d9"
4212650,SC,Pescaria Brava,"01a02d5b-3feb-7b4f-998a-f982993cb42b"
4212700,SC,Petrolândia,"01a02d5b-3feb-7b4f-998b-f7ad5304a610"
4212908,SC,Pinhalzinho,"01a02d5b-3feb-7b4f-998c-0b862deb3d4e"
4213005,SC,Pinheiro Preto,"01a02d5b-3feb-7b4f-998d-c7f620757c45"
4213104,SC,Piratuba,"01a02d5b-3feb-7b4f-998e-fbb873946d6a"
4213153,SC,Planalto Alegre,"01a02d5b-3fec-7b0d-bf98-ff883656d771"
4213203,SC,Pomerode,"01a02d5b-3fec-7b0d-bf99-54548b261cc9"
4213302,SC,Ponte Alta,"01a02d5b-3fec-7b0d-bf9a-075bb6b1febb"
4213351,SC,Ponte Alta do Norte,"01a02d5b-3fec-7b0d-bf9b-6416717c43c0"
4213401,SC,Ponte Serrada,"01a02d5b-3fec-7b0d-bf9c-0f949d242229"
4213500,SC,Porto Belo,"01a02d5b-3fec-7b0d-bf9d-7ecaa3a3a0fe"
4213609,SC,Porto União,"01a02d5b-3fec-7b0d-bf9e-d246acb9db0d"
4213708,SC,Pouso Redondo,"01a02d5b-3fed-7b09-b4d7-e26c30d31f82"
4213807,SC,Praia Grande,"01a02d5b-3fed-7b09-b4d8-7401320e6caa"
4213906,SC,Presidente Castello Branco,"01a02d5b-3fed-7b09-b4d9-f3ea23a450e3"
4214003,SC,Presidente Getúlio,"01a02d5b-3fed-7b09-b4da-b96a4fd464f1"
4214102,SC,Presidente Nereu,"01a02d5b-3fed-7b09-b4db-2971cd2c5477"
4214151,SC,Princesa,"01a02d5b-3fed-7b09-b4dc-f8d3ff025da5"
4214201,SC,Quilombo,"01a02d5b-3fed-7b09-b4dd-a3cd69a34bbd"
4214300,SC,Rancho Queimado,"01a02d5b-3fed-7b09-b4de-1c5332d0fa89"
4214409,SC,Rio das Antas,"01a02d5b-3fee-7b09-a6d6-effe3d3645fe"
4214508,SC,Rio do Campo,"01a02d5b-3fee-7b09-a6d7-6a79b905d2eb"
4214607,SC,Rio do Oeste,"01a02d5b-3fee-7b09-a6d8-282e744f020e"
4214805,SC,Rio do Sul,"01a02d5b-3fee-7b09-a6d9-24773d21d2eb"
4214706,SC,Rio dos Cedros,"01a02d5b-3fee-7b09-a6da-bdf8be206b3d"
4214904,SC,Rio Fortuna,"01a02d5b-3fee-7b09-a6db-9e7b9d4131dc"
4215000,SC,Rio Negrinho,"01a02d5b-3fee-7b09-a6dc-bf4e3dcaabd2"
4215059,SC,Rio Rufino,"01a02d5b-3fee-7b09-a6dd-c9b8419ea487"
4215075,SC,Riqueza,"01a02d5b-3fef-7b12-aa3b-35abb47604a6"
4215109,SC,Rodeio,"01a02d5b-3fef-7b12-aa3c-8fbb496fd51d"
4215208,SC,Romelândia,"01a02d5b-3fef-7b12-aa3d-2d00344fe868"
4215307,SC,Salete,"01a02d5b-3fef-7b12-aa3e-aeac8c521013"
4215356,SC,Saltinho,"01a02d5b-3fef-7b12-aa3f-bc9d03e6aa01"
4215406,SC,Salto Veloso,"01a02d5b-3fef-7b12-aa40-16e7d533258c"
4215455,SC,Sangão,"01a02d5b-3fef-7b12-aa41-56675e26e7f5"
4215505,SC,Santa Cecília,"01a02d5b-3fef-7b12-aa42-00b3cc255e01"
4215554,SC,Santa Helena,"01a02d5b-3ff0-7b0b-8656-bd5751d0adf6"
4215604,SC,Santa Rosa de Lima,"01a02d5b-3ff0-7b0b-8657-cf2d6c65afa9"
4215653,SC,Santa Rosa do Sul,"01a02d5b-3ff0-7b0b-8658-9d1c7efd2ad6"
4215679,SC,Santa Terezinha,"01a02d5b-440b-70e4-a381-943531b5298f"
4215687,SC,Santa Terezinha do Progresso,"01a02d5b-440d-7c90-a2ff-9e33e8c9f195"
4215695,SC,Santiago do Sul,"01a02d5b-440e-755b-b49d-5c9e83911b6d"
4215703,SC,Santo Amaro da Imperatriz,"01a02d5b-440e-7dd1-b49e-fed6cea229b1"
4215802,SC,São Bento do Sul,"01a02d5b-440e-7dd1-b49f-bc2aafdf1a3c"
4215752,SC,São Bernardino,"01a02d5b-440f-7643-a3dc-3b0d631ca507"
4215901,SC,São Bonifácio,"01a02d5b-440f-7643-a3dd-eac2acf72e3a"
4216008,SC,São Carlos,"01a02d5b-440f-7f0e-a3de-64745b1b12cd"
4216057,SC,São Cristóvão do Sul,"01a02d5b-440f-7f0e-a3df-31f4c8d26320"
4216107,SC,São Domingos,"01a02d5b-440f-7f0e-a3e0-2e15977e1556"
4216206,SC,São Francisco do Sul,"01a02d5b-4410-777a-b472-6c10bef70ef1"
4216305,SC,São João Batista,"01a02d5b-4410-777a-b473-7c6be994a817"
4216354,SC,São João do Itaperiú,"01a02d5b-4410-7fdf-b474-ed740fc7e929"
4216255,SC,São João do Oeste,"01a02d5b-4410-7fdf-b475-6fe6ff1b80d6"
4216404,SC,São João do Sul,"01a02d5b-4411-7851-99a5-21ac5be20669"
4216503,SC,São Joaquim,"01a02d5b-4411-7851-99a6-48a183769e2c"
4216602,SC,São José,"01a02d5b-4411-7851-99a7-9e1cfe24bf48"
4216701,SC,São José do Cedro,"01a02d5b-4412-70b6-8b29-a827b361bfea"
4216800,SC,São José do Cerrito,"01a02d5b-4412-70b6-8b2a-b764fab32fc9"
4216909,SC,São Lourenço do Oeste,"01a02d5b-4412-7978-8b2b-dab865bcadea"
4217006,SC,São Ludgero,"01a02d5b-4412-7978-8b2c-cf55cb5377ec"
4217105,SC,São Martinho,"01a02d5b-4413-71dd-a448-afed7a2e30ef"
4217154,SC,São Miguel da Boa Vista,"01a02d5b-4413-71dd-a449-3eff8661b911"
4217204,SC,São Miguel do Oeste,"01a02d5b-4413-71dd-a44a-aa090a6b0794"
4217253,SC,São Pedro de Alcântara,"01a02d5b-4413-7a8e-a44b-f55b7b05794e"
4217303,SC,Saudades,"01a02d5b-4413-7a8e-a44c-b9a5310f101a"
4217402,SC,Schroeder,"01a02d5b-4413-7a8e-a44d-b06123aff1ae"
4217501,SC,Seara,"01a02d5b-4413-7a8e-a44e-cc02b7f770de"
4217550,SC,Serra Alta,"01a02d5b-4414-7ab9-b700-89e0dcf924ff"
4217600,SC,Siderópolis,"01a02d5b-4414-7ab9-b701-02d347b019ad"
4217709,SC,Sombrio,"01a02d5b-4414-7ab9-b702-c08d8e6f8cae"
4217758,SC,Sul Brasil,"01a02d5b-4414-7ab9-b703-7e67252e9ee8"
4217808,SC,Taió,"01a02d5b-4415-7abb-a911-28399a38a08a"
4217907,SC,Tangará,"01a02d5b-4415-7abb-a912-21f2b1e9dfc9"
4217956,SC,Tigrinhos,"01a02d5b-4415-7abb-a913-d420f23ea7ee"
4218004,SC,Tijucas,"01a02d5b-4415-7abb-a914-9fd9bd517a99"
4218103,SC,Timbé do Sul,"01a02d5b-4416-7ab9-b709-f80fccfaf6b0"
4218202,SC,Timbó,"01a02d5b-4416-7ab9-b70a-4d1c575bc246"
4218251,SC,Timbó Grande,"01a02d5b-4416-7ab9-b70b-79dea1e4fdb7"
4218301,SC,Três Barras,"01a02d5b-4416-7ab9-b70c-f2cf49e0dd2a"
4218350,SC,Treviso,"01a02d5b-4417-7aa6-b65e-7cfac90b0c61"
4218400,SC,Treze de Maio,"01a02d5b-4417-7aa6-b65f-0aaea2af7424"
4218509,SC,Treze Tílias,"01a02d5b-4417-7aa6-b660-cc7217580f12"
4218608,SC,Trombudo Central,"01a02d5b-4417-7aa6-b661-e2cfd120d21d"
4218707,SC,Tubarão,"01a02d5b-4417-7aa6-b662-19a7f63bae1b"
4218756,SC,Tunápolis,"01a02d5b-4418-7aac-8e16-54b26fbad6e4"
4218806,SC,Turvo,"01a02d5b-4418-7aac-8e17-ad884b12fc5a"
4218855,SC,União do Oeste,"01a02d5b-4418-7aac-8e18-0bd76aa19092"
4218905,SC,Urubici,"01a02d5b-4418-7aac-8e19-447f5d134752"
4218954,SC,Urupema,"01a02d5b-4418-7aac-8e1a-3926810df320"
4219002,SC,Urussanga,"01a02d5b-4418-7aac-8e1b-0709d1a3bf80"
4219101,SC,Vargeão,"01a02d5b-4418-7aac-8e1c-f837878fada9"
4219150,SC,Vargem,"01a02d5b-4419-7aa5-b33e-e4c4138f6c34"
4219176,SC,Vargem Bonita,"01a02d5b-4419-7aa5-b33f-3eb5966373b0"
4219200,SC,Vidal Ramos,"01a02d5b-4419-7aa5-b340-b7e2916464f8"
4219309,SC,Videira,"01a02d5b-4419-7aa5-b341-eb68be40bc1e"
4219358,SC,Vitor Meireles,"01a02d5b-4419-7aa5-b342-b4dff9c3b3cc"
4219408,SC,Witmarsum,"01a02d5b-4419-7aa5-b343-c259765dea56"
4219507,SC,Xanxerê,"01a02d5b-4419-7aa5-b344-857feb2cc9ec"
4219606,SC,Xavantina,"01a02d5b-441a-7aa5-b5dd-99ca15176e18"
4219705,SC,Xaxim,"01a02d5b-441a-7aa5-b5de-604d3478f910"
4219853,SC,Zortéa,"01a02d5b-441a-7aa5-b5df-322bfcfb440a"
4300034,RS,Aceguá,"01a02d5b-441a-7aa5-b5e0-b02cfbe2c3d2"
4300059,RS,Água Santa,"01a02d5b-441e-72f2-8b18-429dace61545"
4300109,RS,Agudo,"01a02d5b-441e-7b98-8b19-d225179b2356"
4300208,RS,Ajuricaba,"01a02d5b-441e-7b98-8b1a-10ccf1129ece"
4300307,RS,Alecrim,"01a02d5b-441f-741b-bdbb-b229fa6c40a8"
4300406,RS,Alegrete,"01a02d5b-441f-741b-bdbc-5a5d4af24395"
4300455,RS,Alegria,"01a02d5b-441f-7c88-bdbd-cd23823b27fe"
4300471,RS,Almirante Tamandaré do Sul,"01a02d5b-441f-7c88-bdbe-d9bfce64e37c"
4300505,RS,Alpestre,"01a02d5b-4420-74f3-a499-e656c086d74f"
4300554,RS,Alto Alegre,"01a02d5b-4420-74f3-a49a-f6b48cadbd86"
4300570,RS,Alto Feliz,"01a02d5b-4420-74f3-a49b-82954abf772e"
4300604,RS,Alvorada,"01a02d5b-4420-7da7-a49c-4255a63318a5"
4300638,RS,Amaral Ferrador,"01a02d5b-4420-7da7-a49d-0091f42edad8"
4300646,RS,Ametista do Sul,"01a02d5b-4421-760a-a34e-2bb255d2bd8d"
4300661,RS,André da Rocha,"01a02d5b-4421-760a-a34f-57e6ea4a691c"
4300703,RS,Anta Gorda,"01a02d5b-4421-7e72-a350-f00a6424559e"
4300802,RS,Antônio Prado,"01a02d5b-4421-7e72-a351-c38a77f94ea0"
4300851,RS,Arambaré,"01a02d5b-4421-7e72-a352-c462eb9e88df"
4300877,RS,Araricá,"01a02d5b-4422-7717-9d1f-4cea28534119"
4300901,RS,Aratiba,"01a02d5b-4422-7717-9d20-8f34d1af6682"
4301008,RS,Arroio do Meio,"01a02d5b-4422-7f78-9d21-a4b60a183df7"
4301073,RS,Arroio do Padre,"01a02d5b-4422-7f78-9d22-5ed9f33a0723"
4301057,RS,Arroio do Sal,"01a02d5b-4423-7843-98fb-3597a84278fd"
4301206,RS,Arroio do Tigre,"01a02d5b-4423-7843-98fc-e30d2aa83676"
4301107,RS,Arroio dos Ratos,"01a02d5b-4424-70b8-91ed-d6892dcdc689"
4301305,RS,Arroio Grande,"01a02d5b-4424-70b8-91ee-c7110f4e777b"
4301404,RS,Arvorezinha,"01a02d5b-4424-70b8-91ef-5b505940b21e"
4301503,RS,Augusto Pestana,"01a02d5b-4424-79cc-91f0-29c584ae94bc"
4301552,RS,Áurea,"01a02d5b-4424-79cc-91f1-2dcb65a55397"
4301602,RS,Bagé,"01a02d5b-4424-79cc-91f2-d12a329e25da"
4301636,RS,Balneário Pinhal,"01a02d5b-4425-723c-af3e-e8bbbf5eefe5"
4301651,RS,Barão,"01a02d5b-4425-723c-af3f-058360b9e721"
4301701,RS,Barão de Cotegipe,"01a02d5b-4425-7aa5-af40-69ce1366faa5"
4301750,RS,Barão do Triunfo,"01a02d5b-4425-7aa5-af41-3f23590ffcb9"
4301859,RS,Barra do Guarita,"01a02d5b-4426-73a7-a512-f8dcadfa1727"
4301875,RS,Barra do Quaraí,"01a02d5b-4426-73a7-a513-c01128eea100"
4301909,RS,Barra do Ribeiro,"01a02d5b-4426-73a7-a514-3074998db7ab"
4301925,RS,Barra do Rio Azul,"01a02d5b-4426-7c7c-a515-22983f785e42"
4301958,RS,Barra Funda,"01a02d5b-4849-73fa-a97b-7d68f593f9fd"
4301800,RS,Barracão,"01a02d5b-484b-7f9f-bae6-ff38779b04df"
4302006,RS,Barros Cassal,"01a02d5b-484c-79ce-a732-1c9dc689faa2"
4302055,RS,Benjamin Constant do Sul,"01a02d5b-484c-79ce-a733-e9eced2e2f4b"
4302105,RS,Bento Gonçalves,"01a02d5b-484c-79ce-a734-f42140b8b145"
4302154,RS,Boa Vista das Missões,"01a02d5b-484c-79ce-a735-f7e6dd2e1c02"
4302204,RS,Boa Vista do Buricá,"01a02d5b-484d-7293-ae5f-a19be1c6afa1"
4302220,RS,Boa Vista do Cadeado,"01a02d5b-484d-7293-ae60-f9c6d4470810"
4302238,RS,Boa Vista do Incra,"01a02d5b-484d-7293-ae61-15608c2f05c9"
4302253,RS,Boa Vista do Sul,"01a02d5b-484d-7293-ae62-a826d3276194"
4302303,RS,Bom Jesus,"01a02d5b-484d-7b42-ae63-d95b53f68c5f"
4302352,RS,Bom Princípio,"01a02d5b-484d-7b42-ae64-d5b39d0b86e9"
4302378,RS,Bom Progresso,"01a02d5b-484d-7b42-ae65-2eb31073b434"
4302402,RS,Bom Retiro do Sul,"01a02d5b-484d-7b42-ae66-0420eb383545"
4302451,RS,Boqueirão do Leão,"01a02d5b-484e-73d8-b7ad-d259f24b5175"
4302501,RS,Bossoroca,"01a02d5b-484e-73d8-b7ae-b377ec9701c4"
4302584,RS,Bozano,"01a02d5b-484e-73d8-b7af-fc151dfe2577"
4302600,RS,Braga,"01a02d5b-484e-73d8-b7b0-94f5c82af60e"
4302659,RS,Brochier,"01a02d5b-484e-73d8-b7b1-8884d3b95350"
4302709,RS,Butiá,"01a02d5b-484e-7c6e-b7b2-5bf807a11930"
4302808,RS,Caçapava do Sul,"01a02d5b-484e-7c6e-b7b3-3ba541258fa1"
4302907,RS,Cacequi,"01a02d5b-484e-7c6e-b7b4-651200ef6f05"
4303004,RS,Cachoeira do Sul,"01a02d5b-484e-7c6e-b7b5-210225e7fcc7"
4303103,RS,Cachoeirinha,"01a02d5b-484f-7497-86b6-bd72598a1a97"
4303202,RS,Cacique Doble,"01a02d5b-484f-7497-86b7-fc23902e42a3"
4303301,RS,Caibaté,"01a02d5b-484f-7497-86b8-7c3e5fb1de1f"
4303400,RS,Caiçara,"01a02d5b-484f-7cd4-86b9-a96bd48bed9d"
4303509,RS,Camaquã,"01a02d5b-484f-7cd4-86ba-1683c7701d9c"
4303558,RS,Camargo,"01a02d5b-484f-7cd4-86bb-efe0448d05e0"
4303608,RS,Cambará do Sul,"01a02d5b-484f-7cd4-86bc-4b91fc563df6"
4303673,RS,Campestre da Serra,"01a02d5b-4850-758c-989f-54c533e98bb2"
4303707,RS,Campina das Missões,"01a02d5b-4850-758c-98a0-e101f96d7a87"
4303806,RS,Campinas do Sul,"01a02d5b-4850-7e7a-98a1-be95d1d5f4e8"
4303905,RS,Campo Bom,"01a02d5b-4850-7e7a-98a2-d904a6a76541"
4304002,RS,Campo Novo,"01a02d5b-4851-7722-839d-4e9237c68cc3"
4304101,RS,Campos Borges,"01a02d5b-4851-7722-839e-5745007f4da8"
4304200,RS,Candelária,"01a02d5b-4851-7722-839f-e75e14a3055e"
4304309,RS,Cândido Godói,"01a02d5b-4851-7fd0-83a0-10ee22f1c31c"
4304358,RS,Candiota,"01a02d5b-4851-7fd0-83a1-5154eeafe0ae"
4304408,RS,Canela,"01a02d5b-4852-7848-aa79-67ff14d4f6db"
4304507,RS,Canguçu,"01a02d5b-4852-7848-aa7a-7e0aea96381b"
4304606,RS,Canoas,"01a02d5b-4853-70f9-99de-b056a314ee4e"
4304614,RS,Canudos do Vale,"01a02d5b-4853-70f9-99df-db7c7e3601ad"
4304622,RS,Capão Bonito do Sul,"01a02d5b-4853-799c-99e0-48974bf5a562"
4304630,RS,Capão da Canoa,"01a02d5b-4853-799c-99e1-7a6eba95709d"
4304655,RS,Capão do Cipó,"01a02d5b-4853-799c-99e2-915dc575339e"
4304663,RS,Capão do Leão,"01a02d5b-4853-799c-99e3-6571791a2794"
4304689,RS,Capela de Santana,"01a02d5b-4854-724d-8906-a25e226212f2"
4304697,RS,Capitão,"01a02d5b-4854-724d-8907-742f5b78de91"
4304671,RS,Capivari do Sul,"01a02d5b-4854-724d-8908-4c9380a3d10b"
4304713,RS,Caraá,"01a02d5b-4854-7ad3-8909-58c87e6888a0"
4304705,RS,Carazinho,"01a02d5b-4854-7ad3-890a-de91466650ed"
4304804,RS,Carlos Barbosa,"01a02d5b-4854-7ad3-890b-83aefbca1614"
4304853,RS,Carlos Gomes,"01a02d5b-4854-7ad3-890c-4a10212f7a30"
4304903,RS,Casca,"01a02d5b-4855-7388-bc52-15402ad28874"
4304952,RS,Caseiros,"01a02d5b-4855-7388-bc53-2aa40a60db13"
4305009,RS,Catuípe,"01a02d5b-4855-7388-bc54-7fbf6fb23620"
4305108,RS,Caxias do Sul,"01a02d5b-4855-7c01-bc55-f0608fec61d1"
4305116,RS,Centenário,"01a02d5b-4855-7c01-bc56-8aedde9053c2"
4305124,RS,Cerrito,"01a02d5b-4855-7c01-bc57-829851cbc432"
4305132,RS,Cerro Branco,"01a02d5b-4855-7c01-bc58-79e75d60e557"
4305157,RS,Cerro Grande,"01a02d5b-4855-7c01-bc59-3873574d5eae"
4305173,RS,Cerro Grande do Sul,"01a02d5b-4855-7c01-bc5a-b0d15250e620"
4305207,RS,Cerro Largo,"01a02d5b-4855-7c01-bc5b-2bcb19f8451f"
4305306,RS,Chapada,"01a02d5b-4856-7c2d-a085-2ef5559bf935"
4305355,RS,Charqueadas,"01a02d5b-4856-7c2d-a086-81984e7850f4"
4305371,RS,Charrua,"01a02d5b-4856-7c2d-a087-2d2ef3fd7484"
4305405,RS,Chiapetta,"01a02d5b-4856-7c2d-a088-6aa9a1bbdce5"
4305439,RS,Chuí,"01a02d5b-4856-7c2d-a089-ec82cda29092"
4305447,RS,Chuvisca,"01a02d5b-4856-7c2d-a08a-0cbc9f5afae5"
4305454,RS,Cidreira,"01a02d5b-4856-7c2d-a08b-9ef68fc936c7"
4305504,RS,Ciríaco,"01a02d5b-4856-7c2d-a08c-7eaebccd0b41"
4305587,RS,Colinas,"01a02d5b-4857-7c2a-85c3-9177aa5e8900"
4305603,RS,Colorado,"01a02d5b-4857-7c2a-85c4-b4c410432e07"
4305702,RS,Condor,"01a02d5b-4857-7c2a-85c5-88a51be98cfd"
4305801,RS,Constantina,"01a02d5b-4857-7c2a-85c6-c49095ff0354"
4305835,RS,Coqueiro Baixo,"01a02d5b-4857-7c2a-85c7-73f6134164fd"
4305850,RS,Coqueiros do Sul,"01a02d5b-4857-7c2a-85c8-9437aaf9a46a"
4305871,RS,Coronel Barros,"01a02d5b-4857-7c2a-85c9-d7e87461d9ed"
4305900,RS,Coronel Bicaco,"01a02d5b-4858-7c29-9186-0ed44edce449"
4305934,RS,Coronel Pilar,"01a02d5b-4858-7c29-9187-96074d3a2946"
4305959,RS,Cotiporã,"01a02d5b-4858-7c29-9188-b08cdf68ba4c"
4305975,RS,Coxilha,"01a02d5b-4858-7c29-9189-5d6a1d4977d9"
4306007,RS,Crissiumal,"01a02d5b-4858-7c29-918a-6f5816fd1826"
4306056,RS,Cristal,"01a02d5b-4859-7c40-8778-4869fb179d51"
4306072,RS,Cristal do Sul,"01a02d5b-4859-7c40-8779-23f01119584e"
4306106,RS,Cruz Alta,"01a02d5b-4859-7c40-877a-32566071f70e"
4306130,RS,Cruzaltense,"01a02d5b-4859-7c40-877b-6591a36938d6"
4306205,RS,Cruzeiro do Sul,"01a02d5b-485a-7c3d-82bf-fb3ecdbcf1c0"
4306304,RS,David Canabarro,"01a02d5b-485a-7c3d-82c0-8b5556400e49"
4306320,RS,Derrubadas,"01a02d5b-485a-7c3d-82c1-3f2285625f05"
4306353,RS,Dezesseis de Novembro,"01a02d5b-485a-7c3d-82c2-280d72955d4d"
4306379,RS,Dilermando de Aguiar,"01a02d5b-485b-7c3f-aa8b-4b06a96abb75"
4306403,RS,Dois Irmãos,"01a02d5b-485b-7c3f-aa8c-794fd66f7b72"
4306429,RS,Dois Irmãos das Missões,"01a02d5b-485b-7c3f-aa8d-3fd995e0a57e"
4306452,RS,Dois Lajeados,"01a02d5b-485b-7c3f-aa8e-47a1a5cf7e1b"
4306502,RS,Dom Feliciano,"01a02d5b-485c-7c49-b909-903e4587a047"
4306601,RS,Dom Pedrito,"01a02d5b-485c-7c49-b90a-d4da533f4e53"
4306551,RS,Dom Pedro de Alcântara,"01a02d5b-485c-7c49-b90b-5094496ca8bb"
4306700,RS,Dona Francisca,"01a02d5b-485c-7c49-b90c-a896eb56f5e7"
4306734,RS,Doutor Maurício Cardoso,"01a02d5b-4c80-718d-a0b7-5e59f94711f4"
4306759,RS,Doutor Ricardo,"01a02d5b-4c82-7dbd-b154-8c5a3c6cc4d4"
4306767,RS,Eldorado do Sul,"01a02d5b-4c82-7dbd-b155-d0a1d43698d4"
